Date,Adj.close,Buy/Sell,Bank,Shares
8/04/2004,10442.03,0.0,1523.8413721150614,0.0
9/04/2004,10442.03,0.0,1524.8413721150614,0.0
10/04/2004,10442.03,0.0,1525.8413721150614,0.0
11/04/2004,10442.03,0.0,1526.8413721150614,0.0
12/04/2004,10515.56,0.0,1527.8413721150614,0.0
13/04/2004,10381.28,0.0,1528.8413721150614,0.0
14/04/2004,10377.95,0.1469704371285963,0.0,0.1469704371285963
15/04/2004,10397.46,0.0,1.0,0.1469704371285963
16/04/2004,10451.97,0.0,2.0,0.1469704371285963
17/04/2004,10451.97,0.0,3.0,0.1469704371285963
18/04/2004,10451.97,0.0,4.0,0.1469704371285963
19/04/2004,10437.85,0.0,5.0,0.1469704371285963
20/04/2004,10314.5,0.0,6.0,0.1469704371285963
21/04/2004,10317.27,0.0,7.0,0.1469704371285963
22/04/2004,10461.2,0.0,8.0,0.1469704371285963
23/04/2004,10472.84,0.0,9.0,0.1469704371285963
24/04/2004,10472.84,0.0,10.0,0.1469704371285963
25/04/2004,10472.84,0.0,11.0,0.1469704371285963
26/04/2004,10444.73,0.0,12.0,0.1469704371285963
27/04/2004,10478.16,0.0,13.0,0.1469704371285963
28/04/2004,10342.6,0.0,14.0,0.1469704371285963
29/04/2004,10272.27,0.0,15.0,0.1469704371285963
30/04/2004,10225.57,0.0,16.0,0.1469704371285963
1/05/2004,10225.57,0.0,17.0,0.1469704371285963
2/05/2004,10225.57,0.0,18.0,0.1469704371285963
3/05/2004,10314.0,0.0,19.0,0.1469704371285963
4/05/2004,10317.2,0.0,20.0,0.1469704371285963
5/05/2004,10310.95,0.0,21.0,0.1469704371285963
6/05/2004,10241.26,0.002141728654481968,0.0,0.1491121657830783
7/05/2004,10117.34,0.0,1.0,0.1491121657830783
8/05/2004,10117.34,0.0,2.0,0.1491121657830783
9/05/2004,10117.34,0.0,3.0,0.1491121657830783
10/05/2004,9990.02,0.0,4.0,0.1491121657830783
11/05/2004,10019.47,0.0,5.0,0.1491121657830783
12/05/2004,10045.16,0.0,6.0,0.1491121657830783
13/05/2004,10010.74,0.0,7.0,0.1491121657830783
14/05/2004,10012.87,0.0,8.0,0.1491121657830783
15/05/2004,10012.87,0.0,9.0,0.1491121657830783
16/05/2004,10012.87,0.0,10.0,0.1491121657830783
17/05/2004,9906.91,0.0,11.0,0.1491121657830783
18/05/2004,9968.51,0.0,12.0,0.1491121657830783
19/05/2004,9937.71,0.0,13.0,0.1491121657830783
20/05/2004,9937.64,0.0,14.0,0.1491121657830783
21/05/2004,9966.74,0.0,15.0,0.1491121657830783
22/05/2004,9966.74,0.0,16.0,0.1491121657830783
23/05/2004,9966.74,0.0,17.0,0.1491121657830783
24/05/2004,9958.43,0.0,18.0,0.1491121657830783
25/05/2004,10117.62,0.0,19.0,0.1491121657830783
26/05/2004,10109.89,0.0,20.0,0.1491121657830783
27/05/2004,10205.2,0.0,21.0,0.1491121657830783
28/05/2004,10188.45,0.0,22.0,0.1491121657830783
29/05/2004,10188.45,0.0,23.0,0.1491121657830783
30/05/2004,10188.45,0.0,24.0,0.1491121657830783
31/05/2004,10188.45,0.0,25.0,0.1491121657830783
1/06/2004,10202.65,0.0,26.0,0.1491121657830783
2/06/2004,10262.97,0.0,27.0,0.1491121657830783
3/06/2004,10195.91,0.0,28.0,0.1491121657830783
4/06/2004,10242.82,0.0,29.0,0.1491121657830783
5/06/2004,10242.82,0.0,30.0,0.1491121657830783
6/06/2004,10242.82,0.0,31.0,0.1491121657830783
7/06/2004,10391.08,0.0,32.0,0.1491121657830783
8/06/2004,10432.52,0.0,33.0,0.1491121657830783
9/06/2004,10368.44,0.0,34.0,0.1491121657830783
10/06/2004,10410.1,0.0,35.0,0.1491121657830783
11/06/2004,10410.1,0.0,36.0,0.1491121657830783
12/06/2004,10410.1,0.0,37.0,0.1491121657830783
13/06/2004,10410.1,0.0,38.0,0.1491121657830783
14/06/2004,10334.73,0.0,39.0,0.1491121657830783
15/06/2004,10380.43,0.0,40.0,0.1491121657830783
16/06/2004,10379.58,0.0,41.0,0.1491121657830783
17/06/2004,10377.52,0.0,42.0,0.1491121657830783
18/06/2004,10416.41,0.0,43.0,0.1491121657830783
19/06/2004,10416.41,0.0,44.0,0.1491121657830783
20/06/2004,10416.41,0.0,45.0,0.1491121657830783
21/06/2004,10371.47,0.0,46.0,0.1491121657830783
22/06/2004,10395.07,0.0,47.0,0.1491121657830783
23/06/2004,10479.57,0.0,48.0,0.1491121657830783
24/06/2004,10443.81,0.0,49.0,0.1491121657830783
25/06/2004,10371.84,0.0,50.0,0.1491121657830783
26/06/2004,10371.84,0.0,51.0,0.1491121657830783
27/06/2004,10371.84,0.0,52.0,0.1491121657830783
28/06/2004,10357.09,0.0,53.0,0.1491121657830783
29/06/2004,10413.43,0.0,54.0,0.1491121657830783
30/06/2004,10435.48,0.0,55.0,0.1491121657830783
1/07/2004,10334.16,0.0,56.0,0.1491121657830783
2/07/2004,10282.83,0.0,57.0,0.1491121657830783
3/07/2004,10282.83,0.0,58.0,0.1491121657830783
4/07/2004,10282.83,0.0,59.0,0.1491121657830783
5/07/2004,10282.83,0.0,60.0,0.1491121657830783
6/07/2004,10219.34,0.0,61.0,0.1491121657830783
7/07/2004,10240.29,0.0,62.0,0.1491121657830783
8/07/2004,10171.56,0.0,63.0,0.1491121657830783
9/07/2004,10213.22,0.0,64.0,0.1491121657830783
10/07/2004,10213.22,0.0,65.0,0.1491121657830783
11/07/2004,10213.22,0.0,66.0,0.1491121657830783
12/07/2004,10238.22,0.0,67.0,0.1491121657830783
13/07/2004,10247.59,0.0,68.0,0.1491121657830783
14/07/2004,10208.8,0.0,69.0,0.1491121657830783
15/07/2004,10163.16,0.0,70.0,0.1491121657830783
16/07/2004,10139.78,0.0,71.0,0.1491121657830783
17/07/2004,10139.78,0.0,72.0,0.1491121657830783
18/07/2004,10139.78,0.0,73.0,0.1491121657830783
19/07/2004,10094.06,0.0,74.0,0.1491121657830783
20/07/2004,10149.07,0.0,75.0,0.1491121657830783
21/07/2004,10046.13,0.0,76.0,0.1491121657830783
22/07/2004,10050.33,0.0,77.0,0.1491121657830783
23/07/2004,9962.22,0.0,78.0,0.1491121657830783
24/07/2004,9962.22,0.0,79.0,0.1491121657830783
25/07/2004,9962.22,0.0,80.0,0.1491121657830783
26/07/2004,9961.92,0.0,81.0,0.1491121657830783
27/07/2004,10085.14,0.0,82.0,0.1491121657830783
28/07/2004,10117.07,0.0,83.0,0.1491121657830783
29/07/2004,10129.24,0.0,84.0,0.1491121657830783
30/07/2004,10139.71,0.0,85.0,0.1491121657830783
31/07/2004,10139.71,0.0,86.0,0.1491121657830783
1/08/2004,10139.71,0.0,87.0,0.1491121657830783
2/08/2004,10179.16,0.0,88.0,0.1491121657830783
3/08/2004,10120.24,0.0,89.0,0.1491121657830783
4/08/2004,10126.51,0.0,90.0,0.1491121657830783
5/08/2004,9963.03,0.0,91.0,0.1491121657830783
6/08/2004,9815.33,0.0,92.0,0.1491121657830783
7/08/2004,9815.33,0.0,93.0,0.1491121657830783
8/08/2004,9815.33,0.0,94.0,0.1491121657830783
9/08/2004,9814.66,0.0,95.0,0.1491121657830783
10/08/2004,9944.67,0.0,96.0,0.1491121657830783
11/08/2004,9938.32,0.0,97.0,0.1491121657830783
12/08/2004,9814.59,0.0,98.0,0.1491121657830783
13/08/2004,9825.35,0.0,99.0,0.1491121657830783
14/08/2004,9825.35,0.0,100.0,0.1491121657830783
15/08/2004,9825.35,0.0,101.0,0.1491121657830783
16/08/2004,9954.55,0.0,102.0,0.1491121657830783
17/08/2004,9972.83,0.0,103.0,0.1491121657830783
18/08/2004,10083.15,0.0,104.0,0.1491121657830783
19/08/2004,10040.82,0.0,105.0,0.1491121657830783
20/08/2004,10110.14,0.0,106.0,0.1491121657830783
21/08/2004,10110.14,0.0,107.0,0.1491121657830783
22/08/2004,10110.14,0.0,108.0,0.1491121657830783
23/08/2004,10073.05,0.0,109.0,0.1491121657830783
24/08/2004,10098.63,0.0,110.0,0.1491121657830783
25/08/2004,10181.74,0.0,111.0,0.1491121657830783
26/08/2004,10173.41,0.0,112.0,0.1491121657830783
27/08/2004,10195.01,0.0,113.0,0.1491121657830783
28/08/2004,10195.01,0.0,114.0,0.1491121657830783
29/08/2004,10195.01,0.0,115.0,0.1491121657830783
30/08/2004,10122.52,0.0,116.0,0.1491121657830783
31/08/2004,10173.92,0.0,117.0,0.1491121657830783
1/09/2004,10168.46,0.0,118.0,0.1491121657830783
2/09/2004,10290.28,0.0,119.0,0.1491121657830783
3/09/2004,10260.2,0.0,120.0,0.1491121657830783
4/09/2004,10260.2,0.0,121.0,0.1491121657830783
5/09/2004,10260.2,0.0,122.0,0.1491121657830783
6/09/2004,10260.2,0.0,123.0,0.1491121657830783
7/09/2004,10341.16,0.0,124.0,0.1491121657830783
8/09/2004,10313.36,0.0,125.0,0.1491121657830783
9/09/2004,10289.1,0.0,126.0,0.1491121657830783
10/09/2004,10313.07,0.0,127.0,0.1491121657830783
11/09/2004,10313.07,0.0,128.0,0.1491121657830783
12/09/2004,10313.07,0.0,129.0,0.1491121657830783
13/09/2004,10314.76,0.0,130.0,0.1491121657830783
14/09/2004,10318.16,0.0,131.0,0.1491121657830783
15/09/2004,10231.36,0.0,132.0,0.1491121657830783
16/09/2004,10244.49,0.0,133.0,0.1491121657830783
17/09/2004,10284.46,0.0,134.0,0.1491121657830783
18/09/2004,10284.46,0.0,135.0,0.1491121657830783
19/09/2004,10284.46,0.0,136.0,0.1491121657830783
20/09/2004,10204.89,0.0,137.0,0.1491121657830783
21/09/2004,10244.93,0.0,138.0,0.1491121657830783
22/09/2004,10109.18,0.0,139.0,0.1491121657830783
23/09/2004,10038.9,0.0,140.0,0.1491121657830783
24/09/2004,10047.24,0.0,141.0,0.1491121657830783
25/09/2004,10047.24,0.0,142.0,0.1491121657830783
26/09/2004,10047.24,0.0,143.0,0.1491121657830783
27/09/2004,9988.54,0.0,144.0,0.1491121657830783
28/09/2004,10077.4,0.0,145.0,0.1491121657830783
29/09/2004,10136.24,0.0,146.0,0.1491121657830783
30/09/2004,10080.27,0.0,147.0,0.1491121657830783
1/10/2004,10192.65,0.0,148.0,0.1491121657830783
2/10/2004,10192.65,0.0,149.0,0.1491121657830783
3/10/2004,10192.65,0.0,150.0,0.1491121657830783
4/10/2004,10216.54,0.0,151.0,0.1491121657830783
5/10/2004,10177.68,-0.1491121657830783,1665.063059724779,0.0
6/10/2004,10239.92,0.0,1666.063059724779,0.0
7/10/2004,10125.4,0.0,1667.063059724779,0.0
8/10/2004,10055.2,0.0,1668.063059724779,0.0
9/10/2004,10055.2,0.0,1669.063059724779,0.0
10/10/2004,10055.2,0.0,1670.063059724779,0.0
11/10/2004,10081.97,0.0,1671.063059724779,0.0
12/10/2004,10077.18,0.0,1672.063059724779,0.0
13/10/2004,10002.33,0.16676553068591063,0.0,0.16676553068591063
14/10/2004,9894.45,0.0,1.0,0.16676553068591063
15/10/2004,9933.38,0.0,2.0,0.16676553068591063
16/10/2004,9933.38,0.0,3.0,0.16676553068591063
17/10/2004,9933.38,0.0,4.0,0.16676553068591063
18/10/2004,9956.32,0.0,5.0,0.16676553068591063
19/10/2004,9897.62,0.0,6.0,0.16676553068591063
20/10/2004,9886.93,0.0,7.0,0.16676553068591063
21/10/2004,9865.76,0.0,8.0,0.16676553068591063
22/10/2004,9757.81,0.0,9.0,0.16676553068591063
23/10/2004,9757.81,0.0,10.0,0.16676553068591063
24/10/2004,9757.81,0.0,11.0,0.16676553068591063
25/10/2004,9749.99,0.0,12.0,0.16676553068591063
26/10/2004,9888.48,0.0,13.0,0.16676553068591063
27/10/2004,10002.03,0.0,14.0,0.16676553068591063
28/10/2004,10004.54,0.0,15.0,0.16676553068591063
29/10/2004,10027.47,0.0,16.0,0.16676553068591063
30/10/2004,10027.47,0.0,17.0,0.16676553068591063
31/10/2004,10027.47,0.0,18.0,0.16676553068591063
1/11/2004,10054.39,0.0,19.0,0.16676553068591063
2/11/2004,10035.73,0.0,20.0,0.16676553068591063
3/11/2004,10137.05,0.0,21.0,0.16676553068591063
4/11/2004,10314.76,0.0,22.0,0.16676553068591063
5/11/2004,10387.54,0.0,23.0,0.16676553068591063
6/11/2004,10387.54,0.0,24.0,0.16676553068591063
7/11/2004,10387.54,0.0,25.0,0.16676553068591063
8/11/2004,10391.31,0.0,26.0,0.16676553068591063
9/11/2004,10386.37,0.0,27.0,0.16676553068591063
10/11/2004,10385.48,0.0,28.0,0.16676553068591063
11/11/2004,10469.84,0.0,29.0,0.16676553068591063
12/11/2004,10539.01,0.0,30.0,0.16676553068591063
13/11/2004,10539.01,0.0,31.0,0.16676553068591063
14/11/2004,10539.01,0.0,32.0,0.16676553068591063
15/11/2004,10550.24,0.0,33.0,0.16676553068591063
16/11/2004,10487.65,0.0,34.0,0.16676553068591063
17/11/2004,10549.57,0.0,35.0,0.16676553068591063
18/11/2004,10572.55,0.0,36.0,0.16676553068591063
19/11/2004,10456.91,0.0,37.0,0.16676553068591063
20/11/2004,10456.91,0.0,38.0,0.16676553068591063
21/11/2004,10456.91,0.0,39.0,0.16676553068591063
22/11/2004,10489.42,0.0,40.0,0.16676553068591063
23/11/2004,10492.6,0.0,41.0,0.16676553068591063
24/11/2004,10520.31,0.0,42.0,0.16676553068591063
25/11/2004,10520.31,0.0,43.0,0.16676553068591063
26/11/2004,10522.23,0.0,44.0,0.16676553068591063
27/11/2004,10522.23,0.0,45.0,0.16676553068591063
28/11/2004,10522.23,0.0,46.0,0.16676553068591063
29/11/2004,10475.9,0.0,47.0,0.16676553068591063
30/11/2004,10428.02,0.0,48.0,0.16676553068591063
1/12/2004,10590.22,0.0,49.0,0.16676553068591063
2/12/2004,10585.12,0.0,50.0,0.16676553068591063
3/12/2004,10592.21,0.0,51.0,0.16676553068591063
4/12/2004,10592.21,0.0,52.0,0.16676553068591063
5/12/2004,10592.21,0.0,53.0,0.16676553068591063
6/12/2004,10547.06,0.0,54.0,0.16676553068591063
7/12/2004,10440.58,0.0,55.0,0.16676553068591063
8/12/2004,10494.23,0.0,56.0,0.16676553068591063
9/12/2004,10552.82,0.0,57.0,0.16676553068591063
10/12/2004,10543.22,0.0,58.0,0.16676553068591063
11/12/2004,10543.22,0.0,59.0,0.16676553068591063
12/12/2004,10543.22,0.0,60.0,0.16676553068591063
13/12/2004,10638.32,0.0,61.0,0.16676553068591063
14/12/2004,10676.45,0.0,62.0,0.16676553068591063
15/12/2004,10691.45,0.0,63.0,0.16676553068591063
16/12/2004,10705.64,0.0,64.0,0.16676553068591063
17/12/2004,10649.92,0.0,65.0,0.16676553068591063
18/12/2004,10649.92,0.0,66.0,0.16676553068591063
19/12/2004,10649.92,0.0,67.0,0.16676553068591063
20/12/2004,10661.6,0.0,68.0,0.16676553068591063
21/12/2004,10759.43,0.0,69.0,0.16676553068591063
22/12/2004,10815.89,0.0,70.0,0.16676553068591063
23/12/2004,10827.12,0.0,71.0,0.16676553068591063
24/12/2004,10827.12,0.0,72.0,0.16676553068591063
25/12/2004,10827.12,0.0,73.0,0.16676553068591063
26/12/2004,10827.12,0.0,74.0,0.16676553068591063
27/12/2004,10776.13,0.0,75.0,0.16676553068591063
28/12/2004,10854.54,0.0,76.0,0.16676553068591063
29/12/2004,10829.19,0.0,77.0,0.16676553068591063
30/12/2004,10800.3,0.0,78.0,0.16676553068591063
31/12/2004,10783.01,0.0,79.0,0.16676553068591063
1/01/2005,10783.01,0.0,80.0,0.16676553068591063
2/01/2005,10783.01,0.0,81.0,0.16676553068591063
3/01/2005,10729.43,0.0,82.0,0.16676553068591063
4/01/2005,10630.78,0.0,83.0,0.16676553068591063
5/01/2005,10597.83,0.0,84.0,0.16676553068591063
6/01/2005,10622.88,0.0,85.0,0.16676553068591063
7/01/2005,10603.96,0.0,86.0,0.16676553068591063
8/01/2005,10603.96,0.0,87.0,0.16676553068591063
9/01/2005,10603.96,0.0,88.0,0.16676553068591063
10/01/2005,10621.03,0.0,89.0,0.16676553068591063
11/01/2005,10556.22,0.0,90.0,0.16676553068591063
12/01/2005,10617.78,0.0,91.0,0.16676553068591063
13/01/2005,10505.83,0.0,92.0,0.16676553068591063
14/01/2005,10558.0,0.0,93.0,0.16676553068591063
15/01/2005,10558.0,0.0,94.0,0.16676553068591063
16/01/2005,10558.0,0.0,95.0,0.16676553068591063
17/01/2005,10558.0,0.0,96.0,0.16676553068591063
18/01/2005,10628.79,0.0,97.0,0.16676553068591063
19/01/2005,10539.97,0.0,98.0,0.16676553068591063
20/01/2005,10471.47,0.0,99.0,0.16676553068591063
21/01/2005,10392.99,0.0,100.0,0.16676553068591063
22/01/2005,10392.99,0.0,101.0,0.16676553068591063
23/01/2005,10392.99,0.0,102.0,0.16676553068591063
24/01/2005,10368.61,0.0,103.0,0.16676553068591063
25/01/2005,10461.56,0.0,104.0,0.16676553068591063
26/01/2005,10498.59,0.0,105.0,0.16676553068591063
27/01/2005,10467.4,0.0,106.0,0.16676553068591063
28/01/2005,10427.2,0.0,107.0,0.16676553068591063
29/01/2005,10427.2,0.0,108.0,0.16676553068591063
30/01/2005,10427.2,0.0,109.0,0.16676553068591063
31/01/2005,10489.94,0.0,110.0,0.16676553068591063
1/02/2005,10551.94,0.0,111.0,0.16676553068591063
2/02/2005,10596.79,0.0,112.0,0.16676553068591063
3/02/2005,10593.1,0.0,113.0,0.16676553068591063
4/02/2005,10716.13,0.0,114.0,0.16676553068591063
5/02/2005,10716.13,0.0,115.0,0.16676553068591063
6/02/2005,10716.13,0.0,116.0,0.16676553068591063
7/02/2005,10715.76,0.0,117.0,0.16676553068591063
8/02/2005,10724.63,0.0,118.0,0.16676553068591063
9/02/2005,10664.11,0.0,119.0,0.16676553068591063
10/02/2005,10749.61,0.0,120.0,0.16676553068591063
11/02/2005,10796.01,0.0,121.0,0.16676553068591063
12/02/2005,10796.01,0.0,122.0,0.16676553068591063
13/02/2005,10796.01,0.0,123.0,0.16676553068591063
14/02/2005,10791.13,0.0,124.0,0.16676553068591063
15/02/2005,10837.32,0.0,125.0,0.16676553068591063
16/02/2005,10834.88,0.0,126.0,0.16676553068591063
17/02/2005,10754.26,0.0,127.0,0.16676553068591063
18/02/2005,10785.22,0.0,128.0,0.16676553068591063
19/02/2005,10785.22,0.0,129.0,0.16676553068591063
20/02/2005,10785.22,0.0,130.0,0.16676553068591063
21/02/2005,10785.22,0.0,131.0,0.16676553068591063
22/02/2005,10611.2,0.0,132.0,0.16676553068591063
23/02/2005,10673.79,0.0,133.0,0.16676553068591063
24/02/2005,10748.79,0.0,134.0,0.16676553068591063
25/02/2005,10841.6,0.01241468048996458,0.0,0.1791802111758752
26/02/2005,10841.6,0.0,1.0,0.1791802111758752
27/02/2005,10841.6,0.0,2.0,0.1791802111758752
28/02/2005,10766.23,0.0,3.0,0.1791802111758752
1/03/2005,10830.0,0.0,4.0,0.1791802111758752
2/03/2005,10811.97,0.0,5.0,0.1791802111758752
3/03/2005,10833.03,0.0,6.0,0.1791802111758752
4/03/2005,10940.55,0.0,7.0,0.1791802111758752
5/03/2005,10940.55,0.0,8.0,0.1791802111758752
6/03/2005,10940.55,0.0,9.0,0.1791802111758752
7/03/2005,10936.86,0.0,10.0,0.1791802111758752
8/03/2005,10912.62,0.0,11.0,0.1791802111758752
9/03/2005,10805.62,0.0,12.0,0.1791802111758752
10/03/2005,10851.51,0.0,13.0,0.1791802111758752
11/03/2005,10774.36,0.0,14.0,0.1791802111758752
12/03/2005,10774.36,0.0,15.0,0.1791802111758752
13/03/2005,10774.36,0.0,16.0,0.1791802111758752
14/03/2005,10804.51,0.0,17.0,0.1791802111758752
15/03/2005,10745.1,0.0,18.0,0.1791802111758752
16/03/2005,10633.07,0.0,19.0,0.1791802111758752
17/03/2005,10626.35,0.0,20.0,0.1791802111758752
18/03/2005,10629.67,0.0,21.0,0.1791802111758752
19/03/2005,10629.67,0.0,22.0,0.1791802111758752
20/03/2005,10629.67,0.0,23.0,0.1791802111758752
21/03/2005,10565.39,0.0,24.0,0.1791802111758752
22/03/2005,10470.51,0.0,25.0,0.1791802111758752
23/03/2005,10456.02,0.0,26.0,0.1791802111758752
24/03/2005,10442.87,0.0,27.0,0.1791802111758752
25/03/2005,10442.87,0.0,28.0,0.1791802111758752
26/03/2005,10442.87,0.0,29.0,0.1791802111758752
27/03/2005,10442.87,0.0,30.0,0.1791802111758752
28/03/2005,10485.65,0.0,31.0,0.1791802111758752
29/03/2005,10405.7,0.0,32.0,0.1791802111758752
30/03/2005,10540.93,0.0,33.0,0.1791802111758752
31/03/2005,10503.76,0.0,34.0,0.1791802111758752
1/04/2005,10404.3,0.0,35.0,0.1791802111758752
2/04/2005,10404.3,0.0,36.0,0.1791802111758752
3/04/2005,10404.3,0.0,37.0,0.1791802111758752
4/04/2005,10421.14,0.0,38.0,0.1791802111758752
5/04/2005,10458.46,0.0,39.0,0.1791802111758752
6/04/2005,10486.02,0.0,40.0,0.1791802111758752
7/04/2005,10546.32,0.0,41.0,0.1791802111758752
8/04/2005,10461.34,0.0,42.0,0.1791802111758752
9/04/2005,10461.34,0.0,43.0,0.1791802111758752
10/04/2005,10461.34,0.0,44.0,0.1791802111758752
11/04/2005,10448.56,0.0,45.0,0.1791802111758752
12/04/2005,10507.97,0.0,46.0,0.1791802111758752
13/04/2005,10403.93,0.0,47.0,0.1791802111758752
14/04/2005,10278.75,0.0,48.0,0.1791802111758752
15/04/2005,10087.51,0.0,49.0,0.1791802111758752
16/04/2005,10087.51,0.0,50.0,0.1791802111758752
17/04/2005,10087.51,0.0,51.0,0.1791802111758752
18/04/2005,10071.25,0.0,52.0,0.1791802111758752
19/04/2005,10127.41,0.0,53.0,0.1791802111758752
20/04/2005,10012.36,0.0,54.0,0.1791802111758752
21/04/2005,10218.6,0.0,55.0,0.1791802111758752
22/04/2005,10157.71,0.0,56.0,0.1791802111758752
23/04/2005,10157.71,0.0,57.0,0.1791802111758752
24/04/2005,10157.71,0.0,58.0,0.1791802111758752
25/04/2005,10242.47,0.0,59.0,0.1791802111758752
26/04/2005,10151.13,0.0,60.0,0.1791802111758752
27/04/2005,10198.8,0.0,61.0,0.1791802111758752
28/04/2005,10070.37,0.0,62.0,0.1791802111758752
29/04/2005,10192.51,0.0,63.0,0.1791802111758752
30/04/2005,10192.51,0.0,64.0,0.1791802111758752
1/05/2005,10192.51,0.0,65.0,0.1791802111758752
2/05/2005,10251.7,0.0,66.0,0.1791802111758752
3/05/2005,10256.95,0.0,67.0,0.1791802111758752
4/05/2005,10384.64,0.0,68.0,0.1791802111758752
5/05/2005,10340.38,0.0,69.0,0.1791802111758752
6/05/2005,10345.4,0.0,70.0,0.1791802111758752
7/05/2005,10345.4,0.0,71.0,0.1791802111758752
8/05/2005,10345.4,0.0,72.0,0.1791802111758752
9/05/2005,10384.34,0.0,73.0,0.1791802111758752
10/05/2005,10281.11,0.0,74.0,0.1791802111758752
11/05/2005,10300.25,0.0,75.0,0.1791802111758752
12/05/2005,10189.48,0.0,76.0,0.1791802111758752
13/05/2005,10140.12,0.0,77.0,0.1791802111758752
14/05/2005,10140.12,0.0,78.0,0.1791802111758752
15/05/2005,10140.12,0.0,79.0,0.1791802111758752
16/05/2005,10252.29,0.0,80.0,0.1791802111758752
17/05/2005,10331.88,0.0,81.0,0.1791802111758752
18/05/2005,10464.45,0.0,82.0,0.1791802111758752
19/05/2005,10493.19,0.0,83.0,0.1791802111758752
20/05/2005,10471.91,0.0,84.0,0.1791802111758752
21/05/2005,10471.91,0.0,85.0,0.1791802111758752
22/05/2005,10471.91,0.0,86.0,0.1791802111758752
23/05/2005,10523.56,0.0,87.0,0.1791802111758752
24/05/2005,10503.68,0.0,88.0,0.1791802111758752
25/05/2005,10457.8,0.0,89.0,0.1791802111758752
26/05/2005,10537.6,0.0,90.0,0.1791802111758752
27/05/2005,10542.55,0.0,91.0,0.1791802111758752
28/05/2005,10542.55,0.0,92.0,0.1791802111758752
29/05/2005,10542.55,0.0,93.0,0.1791802111758752
30/05/2005,10542.55,0.0,94.0,0.1791802111758752
31/05/2005,10467.48,0.0,95.0,0.1791802111758752
1/06/2005,10549.87,0.0,96.0,0.1791802111758752
2/06/2005,10553.49,0.0,97.0,0.1791802111758752
3/06/2005,10460.97,0.0,98.0,0.1791802111758752
4/06/2005,10460.97,0.0,99.0,0.1791802111758752
5/06/2005,10460.97,0.0,100.0,0.1791802111758752
6/06/2005,10467.03,0.0,101.0,0.1791802111758752
7/06/2005,10483.07,0.0,102.0,0.1791802111758752
8/06/2005,10476.86,0.0,103.0,0.1791802111758752
9/06/2005,10503.02,0.0,104.0,0.1791802111758752
10/06/2005,10512.63,0.0,105.0,0.1791802111758752
11/06/2005,10512.63,0.0,106.0,0.1791802111758752
12/06/2005,10512.63,0.0,107.0,0.1791802111758752
13/06/2005,10522.56,0.0,108.0,0.1791802111758752
14/06/2005,10547.57,0.0,109.0,0.1791802111758752
15/06/2005,10566.37,0.0,110.0,0.1791802111758752
16/06/2005,10578.65,0.0,111.0,0.1791802111758752
17/06/2005,10623.07,0.0,112.0,0.1791802111758752
18/06/2005,10623.07,0.0,113.0,0.1791802111758752
19/06/2005,10623.07,0.0,114.0,0.1791802111758752
20/06/2005,10609.1,0.0,115.0,0.1791802111758752
21/06/2005,10599.67,0.0,116.0,0.1791802111758752
22/06/2005,10587.93,0.0,117.0,0.1791802111758752
23/06/2005,10421.44,0.0,118.0,0.1791802111758752
24/06/2005,10297.83,0.0,119.0,0.1791802111758752
25/06/2005,10297.83,0.0,120.0,0.1791802111758752
26/06/2005,10297.83,0.0,121.0,0.1791802111758752
27/06/2005,10290.78,0.0,122.0,0.1791802111758752
28/06/2005,10405.63,0.0,123.0,0.1791802111758752
29/06/2005,10374.48,0.0,124.0,0.1791802111758752
30/06/2005,10274.97,0.0,125.0,0.1791802111758752
1/07/2005,10303.44,0.0,126.0,0.1791802111758752
2/07/2005,10303.44,0.0,127.0,0.1791802111758752
3/07/2005,10303.44,0.0,128.0,0.1791802111758752
4/07/2005,10303.44,0.0,129.0,0.1791802111758752
5/07/2005,10371.8,0.0,130.0,0.1791802111758752
6/07/2005,10270.68,0.0,131.0,0.1791802111758752
7/07/2005,10302.29,0.0,132.0,0.1791802111758752
8/07/2005,10449.14,0.0,133.0,0.1791802111758752
9/07/2005,10449.14,0.0,134.0,0.1791802111758752
10/07/2005,10449.14,0.0,135.0,0.1791802111758752
11/07/2005,10519.72,0.0,136.0,0.1791802111758752
12/07/2005,10513.89,0.0,137.0,0.1791802111758752
13/07/2005,10557.39,0.0,138.0,0.1791802111758752
14/07/2005,10628.88,0.0,139.0,0.1791802111758752
15/07/2005,10640.83,0.0,140.0,0.1791802111758752
16/07/2005,10640.83,0.0,141.0,0.1791802111758752
17/07/2005,10640.83,0.0,142.0,0.1791802111758752
18/07/2005,10574.99,0.0,143.0,0.1791802111758752
19/07/2005,10646.56,0.0,144.0,0.1791802111758752
20/07/2005,10689.15,0.0,145.0,0.1791802111758752
21/07/2005,10627.77,0.0,146.0,0.1791802111758752
22/07/2005,10651.18,0.0,147.0,0.1791802111758752
23/07/2005,10651.18,0.0,148.0,0.1791802111758752
24/07/2005,10651.18,0.0,149.0,0.1791802111758752
25/07/2005,10596.48,0.0,150.0,0.1791802111758752
26/07/2005,10579.77,0.0,151.0,0.1791802111758752
27/07/2005,10637.09,0.0,152.0,0.1791802111758752
28/07/2005,10705.55,0.0,153.0,0.1791802111758752
29/07/2005,10640.91,0.0,154.0,0.1791802111758752
30/07/2005,10640.91,0.0,155.0,0.1791802111758752
31/07/2005,10640.91,-0.1791802111758752,2056.920579400772,0.0
1/08/2005,10623.15,0.0,2057.920579400772,0.0
